datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
2/2/2019 2:00:00 PM,2/2/2019 9:00:00 AM,WEST,4674.567
2/2/2019 2:00:00 PM,2/2/2019 9:00:00 AM,RTO,5141.385
2/2/2019 2:00:00 PM,2/2/2019 9:00:00 AM,RFC,5136.564
2/2/2019 1:00:00 PM,2/2/2019 8:00:00 AM,MIDATL,515.285
2/2/2019 1:00:00 PM,2/2/2019 8:00:00 AM,SOUTH,12.084
2/2/2019 1:00:00 PM,2/2/2019 8:00:00 AM,WEST,4975.068
2/2/2019 1:00:00 PM,2/2/2019 8:00:00 AM,RTO,5502.437
2/2/2019 1:00:00 PM,2/2/2019 8:00:00 AM,RFC,5490.353
2/2/2019 12:00:00 PM,2/2/2019 7:00:00 AM,MIDATL,504.306
2/2/2019 12:00:00 PM,2/2/2019 7:00:00 AM,SOUTH,28.228
2/2/2019 12:00:00 PM,2/2/2019 7:00:00 AM,WEST,4929.869
2/2/2019 12:00:00 PM,2/2/2019 7:00:00 AM,RTO,5462.403
2/2/2019 12:00:00 PM,2/2/2019 7:00:00 AM,RFC,5434.175
2/2/2019 11:00:00 AM,2/2/2019 6:00:00 AM,MIDATL,437.695
2/2/2019 11:00:00 AM,2/2/2019 6:00:00 AM,SOUTH,22.087
2/2/2019 11:00:00 AM,2/2/2019 6:00:00 AM,WEST,5018.917
2/2/2019 11:00:00 AM,2/2/2019 6:00:00 AM,RTO,5478.699
2/2/2019 11:00:00 AM,2/2/2019 6:00:00 AM,RFC,5456.612
2/2/2019 10:00:00 AM,2/2/2019 5:00:00 AM,MIDATL,378.864
2/2/2019 10:00:00 AM,2/2/2019 5:00:00 AM,SOUTH,44.235
2/2/2019 10:00:00 AM,2/2/2019 5:00:00 AM,WEST,4951.666
2/2/2019 10:00:00 AM,2/2/2019 5:00:00 AM,RTO,5374.765
2/2/2019 10:00:00 AM,2/2/2019 5:00:00 AM,RFC,5330.530
2/2/2019 9:00:00 AM,2/2/2019 4:00:00 AM,MIDATL,393.214
2/2/2019 9:00:00 AM,2/2/2019 4:00:00 AM,SOUTH,24.139
2/2/2019 9:00:00 AM,2/2/2019 4:00:00 AM,WEST,5068.673
2/2/2019 9:00:00 AM,2/2/2019 4:00:00 AM,RTO,5486.026
2/2/2019 9:00:00 AM,2/2/2019 4:00:00 AM,RFC,5461.887
2/2/2019 8:00:00 AM,2/2/2019 3:00:00 AM,MIDATL,378.530
2/2/2019 8:00:00 AM,2/2/2019 3:00:00 AM,SOUTH,28.411
2/2/2019 8:00:00 AM,2/2/2019 3:00:00 AM,WEST,4822.840
2/2/2019 8:00:00 AM,2/2/2019 3:00:00 AM,RTO,5229.781
2/2/2019 8:00:00 AM,2/2/2019 3:00:00 AM,RFC,5201.370
2/2/2019 7:00:00 AM,2/2/2019 2:00:00 AM,MIDATL,273.832
2/2/2019 7:00:00 AM,2/2/2019 2:00:00 AM,SOUTH,27.505
2/2/2019 7:00:00 AM,2/2/2019 2:00:00 AM,WEST,4547.639
2/2/2019 7:00:00 AM,2/2/2019 2:00:00 AM,RTO,4848.976
2/2/2019 7:00:00 AM,2/2/2019 2:00:00 AM,RFC,4821.471
2/2/2019 6:00:00 AM,2/2/2019 1:00:00 AM,MIDATL,232.185
2/2/2019 6:00:00 AM,2/2/2019 1:00:00 AM,SOUTH,53.253
2/2/2019 6:00:00 AM,2/2/2019 1:00:00 AM,WEST,4255.852
2/2/2019 6:00:00 AM,2/2/2019 1:00:00 AM,RTO,4541.290
2/2/2019 6:00:00 AM,2/2/2019 1:00:00 AM,RFC,4488.037
2/2/2019 5:00:00 AM,2/2/2019 12:00:00 AM,MIDATL,187.322
2/2/2019 5:00:00 AM,2/2/2019 12:00:00 AM,SOUTH,49.886
2/2/2019 5:00:00 AM,2/2/2019 12:00:00 AM,WEST,4000.597
2/2/2019 5:00:00 AM,2/2/2019 12:00:00 AM,RTO,4237.805
2/2/2019 5:00:00 AM,2/2/2019 12:00:00 AM,RFC,4187.919
2/2/2019 4:00:00 AM,2/1/2019 11:00:00 PM,MIDATL,129.763
2/2/2019 4:00:00 AM,2/1/2019 11:00:00 PM,SOUTH,42.310
2/2/2019 4:00:00 AM,2/1/2019 11:00:00 PM,WEST,3503.158
2/2/2019 4:00:00 AM,2/1/2019 11:00:00 PM,RTO,3675.231
2/2/2019 4:00:00 AM,2/1/2019 11:00:00 PM,RFC,3632.921
2/2/2019 3:00:00 AM,2/1/2019 10:00:00 PM,MIDATL,85.475
2/2/2019 3:00:00 AM,2/1/2019 10:00:00 PM,SOUTH,30.491
2/2/2019 3:00:00 AM,2/1/2019 10:00:00 PM,WEST,2316.911
2/2/2019 3:00:00 AM,2/1/2019 10:00:00 PM,RTO,2432.877
2/2/2019 3:00:00 AM,2/1/2019 10:00:00 PM,RFC,2402.386
2/2/2019 2:00:00 AM,2/1/2019 9:00:00 PM,MIDATL,52.026
2/2/2019 2:00:00 AM,2/1/2019 9:00:00 PM,SOUTH,32.136
2/2/2019 2:00:00 AM,2/1/2019 9:00:00 PM,WEST,1764.806
2/2/2019 2:00:00 AM,2/1/2019 9:00:00 PM,RTO,1848.968
2/2/2019 2:00:00 AM,2/1/2019 9:00:00 PM,RFC,1816.832
2/2/2019 1:00:00 AM,2/1/2019 8:00:00 PM,MIDATL,52.896
2/2/2019 1:00:00 AM,2/1/2019 8:00:00 PM,SOUTH,39.046
2/2/2019 1:00:00 AM,2/1/2019 8:00:00 PM,WEST,1269.699
2/2/2019 1:00:00 AM,2/1/2019 8:00:00 PM,RTO,1361.641
2/2/2019 1:00:00 AM,2/1/2019 8:00:00 PM,RFC,1322.595
2/2/2019 12:00:00 AM,2/1/2019 7:00:00 PM,MIDATL,58.589
2/2/2019 12:00:00 AM,2/1/2019 7:00:00 PM,SOUTH,8.881
2/2/2019 12:00:00 AM,2/1/2019 7:00:00 PM,WEST,784.583
2/2/2019 12:00:00 AM,2/1/2019 7:00:00 PM,RTO,852.053
2/2/2019 12:00:00 AM,2/1/2019 7:00:00 PM,RFC,843.172
2/1/2019 11:00:00 PM,2/1/2019 6:00:00 PM,MIDATL,73.238
2/1/2019 11:00:00 PM,2/1/2019 6:00:00 PM,SOUTH,1.440
2/1/2019 11:00:00 PM,2/1/2019 6:00:00 PM,WEST,412.725
2/1/2019 11:00:00 PM,2/1/2019 6:00:00 PM,RTO,487.403
2/1/2019 11:00:00 PM,2/1/2019 6:00:00 PM,RFC,485.963
2/1/2019 10:00:00 PM,2/1/2019 5:00:00 PM,MIDATL,28.562
2/1/2019 10:00:00 PM,2/1/2019 5:00:00 PM,SOUTH,16.256
2/1/2019 10:00:00 PM,2/1/2019 5:00:00 PM,WEST,204.015
2/1/2019 10:00:00 PM,2/1/2019 5:00:00 PM,RTO,248.833
2/1/2019 10:00:00 PM,2/1/2019 5:00:00 PM,RFC,232.577
2/1/2019 9:00:00 PM,2/1/2019 4:00:00 PM,MIDATL,12.326
2/1/2019 9:00:00 PM,2/1/2019 4:00:00 PM,SOUTH,46.572
2/1/2019 9:00:00 PM,2/1/2019 4:00:00 PM,WEST,135.012
2/1/2019 9:00:00 PM,2/1/2019 4:00:00 PM,RTO,193.910
2/1/2019 9:00:00 PM,2/1/2019 4:00:00 PM,RFC,147.338
2/1/2019 8:00:00 PM,2/1/2019 3:00:00 PM,MIDATL,-1.611
2/1/2019 8:00:00 PM,2/1/2019 3:00:00 PM,SOUTH,108.397
2/1/2019 8:00:00 PM,2/1/2019 3:00:00 PM,WEST,153.988
2/1/2019 8:00:00 PM,2/1/2019 3:00:00 PM,RTO,260.774
2/1/2019 8:00:00 PM,2/1/2019 3:00:00 PM,RFC,152.377
2/1/2019 7:00:00 PM,2/1/2019 2:00:00 PM,MIDATL,-4.623
2/1/2019 7:00:00 PM,2/1/2019 2:00:00 PM,SOUTH,122.705
2/1/2019 7:00:00 PM,2/1/2019 2:00:00 PM,WEST,158.529
2/1/2019 7:00:00 PM,2/1/2019 2:00:00 PM,RTO,276.611
2/1/2019 7:00:00 PM,2/1/2019 2:00:00 PM,RFC,153.906
2/1/2019 6:00:00 PM,2/1/2019 1:00:00 PM,MIDATL,-3.941
2/1/2019 6:00:00 PM,2/1/2019 1:00:00 PM,SOUTH,99.309
2/1/2019 6:00:00 PM,2/1/2019 1:00:00 PM,WEST,191.181
2/1/2019 6:00:00 PM,2/1/2019 1:00:00 PM,RTO,286.549
2/1/2019 6:00:00 PM,2/1/2019 1:00:00 PM,RFC,187.240
2/1/2019 5:00:00 PM,2/1/2019 12:00:00 PM,MIDATL,-1.258
2/1/2019 5:00:00 PM,2/1/2019 12:00:00 PM,SOUTH,62.849
2/1/2019 5:00:00 PM,2/1/2019 12:00:00 PM,WEST,236.906
2/1/2019 5:00:00 PM,2/1/2019 12:00:00 PM,RTO,298.497
2/1/2019 5:00:00 PM,2/1/2019 12:00:00 PM,RFC,235.648
2/1/2019 4:00:00 PM,2/1/2019 11:00:00 AM,MIDATL,21.269
2/1/2019 4:00:00 PM,2/1/2019 11:00:00 AM,SOUTH,46.770
2/1/2019 4:00:00 PM,2/1/2019 11:00:00 AM,WEST,294.055
2/1/2019 4:00:00 PM,2/1/2019 11:00:00 AM,RTO,362.094
2/1/2019 4:00:00 PM,2/1/2019 11:00:00 AM,RFC,315.324
2/1/2019 3:00:00 PM,2/1/2019 10:00:00 AM,MIDATL,46.238
2/1/2019 3:00:00 PM,2/1/2019 10:00:00 AM,SOUTH,37.376
2/1/2019 3:00:00 PM,2/1/2019 10:00:00 AM,WEST,499.026
2/1/2019 3:00:00 PM,2/1/2019 10:00:00 AM,RTO,582.640
2/1/2019 3:00:00 PM,2/1/2019 10:00:00 AM,RFC,545.264
2/1/2019 2:00:00 PM,2/1/2019 9:00:00 AM,MIDATL,63.065
2/1/2019 2:00:00 PM,2/1/2019 9:00:00 AM,SOUTH,13.697
2/1/2019 2:00:00 PM,2/1/2019 9:00:00 AM,WEST,632.181
2/1/2019 2:00:00 PM,2/1/2019 9:00:00 AM,RTO,708.943
2/1/2019 2:00:00 PM,2/1/2019 9:00:00 AM,RFC,695.246
2/1/2019 1:00:00 PM,2/1/2019 8:00:00 AM,MIDATL,79.380
2/1/2019 1:00:00 PM,2/1/2019 8:00:00 AM,SOUTH,17.669
2/1/2019 1:00:00 PM,2/1/2019 8:00:00 AM,WEST,724.929
2/1/2019 1:00:00 PM,2/1/2019 8:00:00 AM,RTO,821.978
2/1/2019 1:00:00 PM,2/1/2019 8:00:00 AM,RFC,804.309
2/1/2019 12:00:00 PM,2/1/2019 7:00:00 AM,MIDATL,104.066
2/1/2019 12:00:00 PM,2/1/2019 7:00:00 AM,SOUTH,30.253
2/1/2019 12:00:00 PM,2/1/2019 7:00:00 AM,WEST,761.033
2/1/2019 12:00:00 PM,2/1/2019 7:00:00 AM,RTO,895.352
2/1/2019 12:00:00 PM,2/1/2019 7:00:00 AM,RFC,865.099
2/1/2019 11:00:00 AM,2/1/2019 6:00:00 AM,MIDATL,112.807
2/1/2019 11:00:00 AM,2/1/2019 6:00:00 AM,SOUTH,30.810
2/1/2019 11:00:00 AM,2/1/2019 6:00:00 AM,WEST,665.451
2/1/2019 11:00:00 AM,2/1/2019 6:00:00 AM,RTO,809.068
2/1/2019 11:00:00 AM,2/1/2019 6:00:00 AM,RFC,778.258
2/1/2019 10:00:00 AM,2/1/2019 5:00:00 AM,MIDATL,115.158
2/1/2019 10:00:00 AM,2/1/2019 5:00:00 AM,SOUTH,36.317
2/1/2019 10:00:00 AM,2/1/2019 5:00:00 AM,WEST,585.252
2/1/2019 10:00:00 AM,2/1/2019 5:00:00 AM,RTO,736.727
2/1/2019 10:00:00 AM,2/1/2019 5:00:00 AM,RFC,700.410
2/1/2019 9:00:00 AM,2/1/2019 4:00:00 AM,MIDATL,151.623
2/1/2019 9:00:00 AM,2/1/2019 4:00:00 AM,SOUTH,34.299
2/1/2019 9:00:00 AM,2/1/2019 4:00:00 AM,WEST,625.393
2/1/2019 9:00:00 AM,2/1/2019 4:00:00 AM,RTO,811.315
2/1/2019 9:00:00 AM,2/1/2019 4:00:00 AM,RFC,777.016
2/1/2019 8:00:00 AM,2/1/2019 3:00:00 AM,MIDATL,192.890
2/1/2019 8:00:00 AM,2/1/2019 3:00:00 AM,SOUTH,20.808
2/1/2019 8:00:00 AM,2/1/2019 3:00:00 AM,WEST,686.804
2/1/2019 8:00:00 AM,2/1/2019 3:00:00 AM,RTO,900.502
2/1/2019 8:00:00 AM,2/1/2019 3:00:00 AM,RFC,879.694
2/1/2019 7:00:00 AM,2/1/2019 2:00:00 AM,MIDATL,256.963
2/1/2019 7:00:00 AM,2/1/2019 2:00:00 AM,SOUTH,56.377
2/1/2019 7:00:00 AM,2/1/2019 2:00:00 AM,WEST,764.924
2/1/2019 7:00:00 AM,2/1/2019 2:00:00 AM,RTO,1078.264
2/1/2019 7:00:00 AM,2/1/2019 2:00:00 AM,RFC,1021.887
2/1/2019 6:00:00 AM,2/1/2019 1:00:00 AM,MIDATL,285.741
2/1/2019 6:00:00 AM,2/1/2019 1:00:00 AM,SOUTH,65.591
2/1/2019 6:00:00 AM,2/1/2019 1:00:00 AM,WEST,1024.186
2/1/2019 6:00:00 AM,2/1/2019 1:00:00 AM,RTO,1375.518
2/1/2019 6:00:00 AM,2/1/2019 1:00:00 AM,RFC,1309.927
2/1/2019 5:00:00 AM,2/1/2019 12:00:00 AM,MIDATL,313.668
2/1/2019 5:00:00 AM,2/1/2019 12:00:00 AM,SOUTH,85.390
2/1/2019 5:00:00 AM,2/1/2019 12:00:00 AM,WEST,1244.145
2/1/2019 5:00:00 AM,2/1/2019 12:00:00 AM,RTO,1643.203
2/1/2019 5:00:00 AM,2/1/2019 12:00:00 AM,RFC,1557.813
2/1/2019 4:00:00 AM,1/31/2019 11:00:00 PM,MIDATL,373.579
2/1/2019 4:00:00 AM,1/31/2019 11:00:00 PM,SOUTH,91.213
2/1/2019 4:00:00 AM,1/31/2019 11:00:00 PM,WEST,1258.333
2/1/2019 4:00:00 AM,1/31/2019 11:00:00 PM,RTO,1723.125
2/1/2019 4:00:00 AM,1/31/2019 11:00:00 PM,RFC,1631.912
2/1/2019 3:00:00 AM,1/31/2019 10:00:00 PM,MIDATL,434.263
2/1/2019 3:00:00 AM,1/31/2019 10:00:00 PM,SOUTH,83.010
2/1/2019 3:00:00 AM,1/31/2019 10:00:00 PM,WEST,1183.819
2/1/2019 3:00:00 AM,1/31/2019 10:00:00 PM,RTO,1701.092
2/1/2019 3:00:00 AM,1/31/2019 10:00:00 PM,RFC,1618.082
2/1/2019 2:00:00 AM,1/31/2019 9:00:00 PM,MIDATL,497.220
2/1/2019 2:00:00 AM,1/31/2019 9:00:00 PM,SOUTH,85.271
2/1/2019 2:00:00 AM,1/31/2019 9:00:00 PM,WEST,1156.242
2/1/2019 2:00:00 AM,1/31/2019 9:00:00 PM,RTO,1738.733
2/1/2019 2:00:00 AM,1/31/2019 9:00:00 PM,RFC,1653.462
2/1/2019 1:00:00 AM,1/31/2019 8:00:00 PM,MIDATL,423.795
2/1/2019 1:00:00 AM,1/31/2019 8:00:00 PM,SOUTH,69.428
2/1/2019 1:00:00 AM,1/31/2019 8:00:00 PM,WEST,1260.801
2/1/2019 1:00:00 AM,1/31/2019 8:00:00 PM,RTO,1754.024
2/1/2019 1:00:00 AM,1/31/2019 8:00:00 PM,RFC,1684.596
2/1/2019 12:00:00 AM,1/31/2019 7:00:00 PM,MIDATL,388.788
2/1/2019 12:00:00 AM,1/31/2019 7:00:00 PM,SOUTH,69.872
2/1/2019 12:00:00 AM,1/31/2019 7:00:00 PM,WEST,1184.215
2/1/2019 12:00:00 AM,1/31/2019 7:00:00 PM,RTO,1642.875
2/1/2019 12:00:00 AM,1/31/2019 7:00:00 PM,RFC,1573.003
1/31/2019 11:00:00 PM,1/31/2019 6:00:00 PM,MIDATL,293.911
1/31/2019 11:00:00 PM,1/31/2019 6:00:00 PM,SOUTH,62.848
1/31/2019 11:00:00 PM,1/31/2019 6:00:00 PM,WEST,1079.877
1/31/2019 11:00:00 PM,1/31/2019 6:00:00 PM,RTO,1436.636
1/31/2019 11:00:00 PM,1/31/2019 6:00:00 PM,RFC,1373.788
1/31/2019 10:00:00 PM,1/31/2019 5:00:00 PM,MIDATL,279.397
1/31/2019 10:00:00 PM,1/31/2019 5:00:00 PM,SOUTH,73.391
1/31/2019 10:00:00 PM,1/31/2019 5:00:00 PM,WEST,807.742
1/31/2019 10:00:00 PM,1/31/2019 5:00:00 PM,RTO,1160.530
1/31/2019 10:00:00 PM,1/31/2019 5:00:00 PM,RFC,1087.139
1/31/2019 9:00:00 PM,1/31/2019 4:00:00 PM,MIDATL,370.206
1/31/2019 9:00:00 PM,1/31/2019 4:00:00 PM,SOUTH,84.658
1/31/2019 9:00:00 PM,1/31/2019 4:00:00 PM,WEST,713.825
1/31/2019 9:00:00 PM,1/31/2019 4:00:00 PM,RTO,1168.689
1/31/2019 9:00:00 PM,1/31/2019 4:00:00 PM,RFC,1084.031
1/31/2019 8:00:00 PM,1/31/2019 3:00:00 PM,MIDATL,389.281
1/31/2019 8:00:00 PM,1/31/2019 3:00:00 PM,SOUTH,85.475
1/31/2019 8:00:00 PM,1/31/2019 3:00:00 PM,WEST,692.324
1/31/2019 8:00:00 PM,1/31/2019 3:00:00 PM,RTO,1167.080
1/31/2019 8:00:00 PM,1/31/2019 3:00:00 PM,RFC,1081.605
1/31/2019 7:00:00 PM,1/31/2019 2:00:00 PM,MIDATL,361.470
1/31/2019 7:00:00 PM,1/31/2019 2:00:00 PM,SOUTH,68.258
1/31/2019 7:00:00 PM,1/31/2019 2:00:00 PM,WEST,639.465
1/31/2019 7:00:00 PM,1/31/2019 2:00:00 PM,RTO,1069.193
1/31/2019 7:00:00 PM,1/31/2019 2:00:00 PM,RFC,1000.935
1/31/2019 6:00:00 PM,1/31/2019 1:00:00 PM,MIDATL,301.685
1/31/2019 6:00:00 PM,1/31/2019 1:00:00 PM,SOUTH,48.901
1/31/2019 6:00:00 PM,1/31/2019 1:00:00 PM,WEST,626.356
1/31/2019 6:00:00 PM,1/31/2019 1:00:00 PM,RTO,976.942
1/31/2019 6:00:00 PM,1/31/2019 1:00:00 PM,RFC,928.041
1/31/2019 5:00:00 PM,1/31/2019 12:00:00 PM,MIDATL,272.425
1/31/2019 5:00:00 PM,1/31/2019 12:00:00 PM,SOUTH,50.533
1/31/2019 5:00:00 PM,1/31/2019 12:00:00 PM,WEST,544.142
1/31/2019 5:00:00 PM,1/31/2019 12:00:00 PM,RTO,867.100
1/31/2019 5:00:00 PM,1/31/2019 12:00:00 PM,RFC,816.567
1/31/2019 4:00:00 PM,1/31/2019 11:00:00 AM,MIDATL,257.104
1/31/2019 4:00:00 PM,1/31/2019 11:00:00 AM,SOUTH,54.569
1/31/2019 4:00:00 PM,1/31/2019 11:00:00 AM,WEST,437.269
1/31/2019 4:00:00 PM,1/31/2019 11:00:00 AM,RTO,748.942
1/31/2019 4:00:00 PM,1/31/2019 11:00:00 AM,RFC,694.373
1/31/2019 3:00:00 PM,1/31/2019 10:00:00 AM,MIDATL,266.475
1/31/2019 3:00:00 PM,1/31/2019 10:00:00 AM,SOUTH,49.075
1/31/2019 3:00:00 PM,1/31/2019 10:00:00 AM,WEST,430.377
1/31/2019 3:00:00 PM,1/31/2019 10:00:00 AM,RTO,745.927
1/31/2019 3:00:00 PM,1/31/2019 10:00:00 AM,RFC,696.852
1/31/2019 2:00:00 PM,1/31/2019 9:00:00 AM,MIDATL,285.979
1/31/2019 2:00:00 PM,1/31/2019 9:00:00 AM,SOUTH,23.319
1/31/2019 2:00:00 PM,1/31/2019 9:00:00 AM,WEST,512.203
1/31/2019 2:00:00 PM,1/31/2019 9:00:00 AM,RTO,821.501
1/31/2019 2:00:00 PM,1/31/2019 9:00:00 AM,RFC,798.182
1/31/2019 1:00:00 PM,1/31/2019 8:00:00 AM,MIDATL,403.609
1/31/2019 1:00:00 PM,1/31/2019 8:00:00 AM,SOUTH,33.610
1/31/2019 1:00:00 PM,1/31/2019 8:00:00 AM,WEST,697.332
1/31/2019 1:00:00 PM,1/31/2019 8:00:00 AM,RTO,1134.551
1/31/2019 1:00:00 PM,1/31/2019 8:00:00 AM,RFC,1100.941
1/31/2019 12:00:00 PM,1/31/2019 7:00:00 AM,MIDATL,502.898
1/31/2019 12:00:00 PM,1/31/2019 7:00:00 AM,SOUTH,64.921
1/31/2019 12:00:00 PM,1/31/2019 7:00:00 AM,WEST,787.599
1/31/2019 12:00:00 PM,1/31/2019 7:00:00 AM,RTO,1355.418
1/31/2019 12:00:00 PM,1/31/2019 7:00:00 AM,RFC,1290.497
1/31/2019 11:00:00 AM,1/31/2019 6:00:00 AM,MIDATL,578.968
1/31/2019 11:00:00 AM,1/31/2019 6:00:00 AM,SOUTH,75.271
1/31/2019 11:00:00 AM,1/31/2019 6:00:00 AM,WEST,825.145
1/31/2019 11:00:00 AM,1/31/2019 6:00:00 AM,RTO,1479.384
1/31/2019 11:00:00 AM,1/31/2019 6:00:00 AM,RFC,1404.113
1/31/2019 10:00:00 AM,1/31/2019 5:00:00 AM,MIDATL,588.982
1/31/2019 10:00:00 AM,1/31/2019 5:00:00 AM,SOUTH,99.368
1/31/2019 10:00:00 AM,1/31/2019 5:00:00 AM,WEST,940.348
1/31/2019 10:00:00 AM,1/31/2019 5:00:00 AM,RTO,1628.698
1/31/2019 10:00:00 AM,1/31/2019 5:00:00 AM,RFC,1529.330
1/31/2019 9:00:00 AM,1/31/2019 4:00:00 AM,MIDATL,599.335
1/31/2019 9:00:00 AM,1/31/2019 4:00:00 AM,SOUTH,151.681
1/31/2019 9:00:00 AM,1/31/2019 4:00:00 AM,WEST,1041.729
1/31/2019 9:00:00 AM,1/31/2019 4:00:00 AM,RTO,1792.745
1/31/2019 9:00:00 AM,1/31/2019 4:00:00 AM,RFC,1641.064
1/31/2019 8:00:00 AM,1/31/2019 3:00:00 AM,MIDATL,637.869
1/31/2019 8:00:00 AM,1/31/2019 3:00:00 AM,SOUTH,154.653
1/31/2019 8:00:00 AM,1/31/2019 3:00:00 AM,WEST,1178.724
1/31/2019 8:00:00 AM,1/31/2019 3:00:00 AM,RTO,1971.246
1/31/2019 8:00:00 AM,1/31/2019 3:00:00 AM,RFC,1816.593
1/31/2019 7:00:00 AM,1/31/2019 2:00:00 AM,MIDATL,660.477
1/31/2019 7:00:00 AM,1/31/2019 2:00:00 AM,SOUTH,160.094
1/31/2019 7:00:00 AM,1/31/2019 2:00:00 AM,WEST,1374.413
1/31/2019 7:00:00 AM,1/31/2019 2:00:00 AM,RTO,2194.984
1/31/2019 7:00:00 AM,1/31/2019 2:00:00 AM,RFC,2034.890
1/31/2019 6:00:00 AM,1/31/2019 1:00:00 AM,MIDATL,670.154
1/31/2019 6:00:00 AM,1/31/2019 1:00:00 AM,SOUTH,159.761
1/31/2019 6:00:00 AM,1/31/2019 1:00:00 AM,WEST,1601.224
1/31/2019 6:00:00 AM,1/31/2019 1:00:00 AM,RTO,2431.139
1/31/2019 6:00:00 AM,1/31/2019 1:00:00 AM,RFC,2271.378
1/31/2019 5:00:00 AM,1/31/2019 12:00:00 AM,MIDATL,652.771
1/31/2019 5:00:00 AM,1/31/2019 12:00:00 AM,SOUTH,125.104
1/31/2019 5:00:00 AM,1/31/2019 12:00:00 AM,WEST,1847.199
1/31/2019 5:00:00 AM,1/31/2019 12:00:00 AM,RTO,2625.074
1/31/2019 5:00:00 AM,1/31/2019 12:00:00 AM,RFC,2499.970
1/31/2019 4:00:00 AM,1/30/2019 11:00:00 PM,MIDATL,661.814
1/31/2019 4:00:00 AM,1/30/2019 11:00:00 PM,SOUTH,149.382
1/31/2019 4:00:00 AM,1/30/2019 11:00:00 PM,WEST,2102.743
1/31/2019 4:00:00 AM,1/30/2019 11:00:00 PM,RTO,2913.939
1/31/2019 4:00:00 AM,1/30/2019 11:00:00 PM,RFC,2764.557
1/31/2019 3:00:00 AM,1/30/2019 10:00:00 PM,MIDATL,597.875
1/31/2019 3:00:00 AM,1/30/2019 10:00:00 PM,SOUTH,173.750
1/31/2019 3:00:00 AM,1/30/2019 10:00:00 PM,WEST,2295.838
1/31/2019 3:00:00 AM,1/30/2019 10:00:00 PM,RTO,3067.463
1/31/2019 3:00:00 AM,1/30/2019 10:00:00 PM,RFC,2893.713
1/31/2019 2:00:00 AM,1/30/2019 9:00:00 PM,MIDATL,611.835
1/31/2019 2:00:00 AM,1/30/2019 9:00:00 PM,SOUTH,192.677
1/31/2019 2:00:00 AM,1/30/2019 9:00:00 PM,WEST,2404.747
1/31/2019 2:00:00 AM,1/30/2019 9:00:00 PM,RTO,3209.259
1/31/2019 2:00:00 AM,1/30/2019 9:00:00 PM,RFC,3016.582
1/31/2019 1:00:00 AM,1/30/2019 8:00:00 PM,MIDATL,616.026
1/31/2019 1:00:00 AM,1/30/2019 8:00:00 PM,SOUTH,192.957
1/31/2019 1:00:00 AM,1/30/2019 8:00:00 PM,WEST,2513.091
1/31/2019 1:00:00 AM,1/30/2019 8:00:00 PM,RTO,3322.074
1/31/2019 1:00:00 AM,1/30/2019 8:00:00 PM,RFC,3129.117
1/31/2019 12:00:00 AM,1/30/2019 7:00:00 PM,MIDATL,681.516
1/31/2019 12:00:00 AM,1/30/2019 7:00:00 PM,SOUTH,167.558
1/31/2019 12:00:00 AM,1/30/2019 7:00:00 PM,WEST,2518.498
1/31/2019 12:00:00 AM,1/30/2019 7:00:00 PM,RTO,3367.572
1/31/2019 12:00:00 AM,1/30/2019 7:00:00 PM,RFC,3200.014
1/30/2019 11:00:00 PM,1/30/2019 6:00:00 PM,MIDATL,728.372
1/30/2019 11:00:00 PM,1/30/2019 6:00:00 PM,SOUTH,168.063
1/30/2019 11:00:00 PM,1/30/2019 6:00:00 PM,WEST,2595.689
1/30/2019 11:00:00 PM,1/30/2019 6:00:00 PM,RTO,3492.124
1/30/2019 11:00:00 PM,1/30/2019 6:00:00 PM,RFC,3324.061
1/30/2019 10:00:00 PM,1/30/2019 5:00:00 PM,MIDATL,820.591
1/30/2019 10:00:00 PM,1/30/2019 5:00:00 PM,SOUTH,226.795
1/30/2019 10:00:00 PM,1/30/2019 5:00:00 PM,WEST,2978.706
1/30/2019 10:00:00 PM,1/30/2019 5:00:00 PM,RTO,4026.092
1/30/2019 10:00:00 PM,1/30/2019 5:00:00 PM,RFC,3799.297
1/30/2019 9:00:00 PM,1/30/2019 4:00:00 PM,MIDATL,862.928
1/30/2019 9:00:00 PM,1/30/2019 4:00:00 PM,SOUTH,283.473
1/30/2019 9:00:00 PM,1/30/2019 4:00:00 PM,WEST,3323.417
1/30/2019 9:00:00 PM,1/30/2019 4:00:00 PM,RTO,4469.818
1/30/2019 9:00:00 PM,1/30/2019 4:00:00 PM,RFC,4186.345
1/30/2019 8:00:00 PM,1/30/2019 3:00:00 PM,MIDATL,916.170
1/30/2019 8:00:00 PM,1/30/2019 3:00:00 PM,SOUTH,287.627
1/30/2019 8:00:00 PM,1/30/2019 3:00:00 PM,WEST,3556.120
1/30/2019 8:00:00 PM,1/30/2019 3:00:00 PM,RTO,4759.917
1/30/2019 8:00:00 PM,1/30/2019 3:00:00 PM,RFC,4472.290
1/30/2019 7:00:00 PM,1/30/2019 2:00:00 PM,MIDATL,938.288
1/30/2019 7:00:00 PM,1/30/2019 2:00:00 PM,SOUTH,274.317
1/30/2019 7:00:00 PM,1/30/2019 2:00:00 PM,WEST,3546.132
1/30/2019 7:00:00 PM,1/30/2019 2:00:00 PM,RTO,4758.737
1/30/2019 7:00:00 PM,1/30/2019 2:00:00 PM,RFC,4484.420
1/30/2019 6:00:00 PM,1/30/2019 1:00:00 PM,MIDATL,899.030
