"","date","hour.ending","hour","AECO","AEPAPT","AEPIMP","AEPKPT","AEPOPT","AP","BC","CE","DAY","DEOK","DOM","DPLCO","DUQ","EASTON","EKPC","JC","ME","OE","OVEC","PAPWR","PE","PEPCO","PLCO","PN","PS","RECO","SMECO","UGI","VMEU"
"7863",2019-11-24,15,7863,982.03,4120.564,2800.201,624.166,5767.805,5395.664,3166.595,9406.43,1756,2681.522,9858.242,1865.396,1489.323,24.73,1361.978,2359.178,1713.035,6287.409,38,560.245,4447.805,2525.64,4521.792,2030.954,4489.935,149.846,352.349,126.736,69.566
"7864",2019-11-24,16,7864,982.314,4112.393,2766.015,625.992,5750.417,5438.325,3233.656,9478.374,1727,2647.4,10063.048,1894.473,1477.352,25.693,1329.689,2380.05,1718.895,6250.624,37,554.107,4428.115,2586.284,4520.716,2017.692,4544.418,150.945,366.876,124.547,69.167
"7865",2019-11-24,17,7865,1044.621,4222.265,2809.285,646.943,5872.25,5615.36,3463.093,9595.977,1758,2713.15,10730.208,2047.095,1486.125,28.348,1384.167,2564.157,1805.39,6519.013,41,566.774,4562.51,2712.977,4727.61,2059.649,4741.954,158.148,404.724,130.619,73.142
"7866",2019-11-24,18,7866,1135.326,4571.336,2986.66,692.607,6259.221,5981.453,3790.633,10157.217,1888,2907.366,11726.709,2236.327,1575.929,30.879,1529.506,2745.116,1932.768,6982.065,43,604.789,4854.884,2885.984,5002.828,2210.412,5015.939,167.421,455.057,139.775,78.374
"7867",2019-11-24,19,7867,1136.686,4757.481,3102.747,730.296,6413.937,6052.393,3842.668,10471.864,1956,3034.378,11996.431,2249.508,1564.265,31.348,1654.999,2737.375,1928.691,7098.31,47,608.952,4875.624,2932.979,4975.644,2185.648,5032.042,167.94,466.926,140.284,78.218
"7868",2019-11-24,20,7868,1117.834,4818.578,3005.796,750.488,6404.97,6051.629,3821.399,10440.754,1948,3044.382,12028.916,2229.286,1552.515,31.016,1694.243,2692.754,1900.349,7000.958,47,591.894,4813.99,2947.949,4925.745,2153.78,4977.388,164.699,468.287,138.884,77.397
"7869",2019-11-24,21,7869,1094.619,4858.192,3054.502,766.856,6351.047,5986.525,3779.558,10317.906,1930,3025.473,11923.019,2189.764,1527.155,30.479,1737.165,2613.588,1863.783,6868.595,47,599.439,4677.625,2892.649,4862.063,2137.306,4896.211,159.985,466.999,136.814,76.361
"7870",2019-11-24,22,7870,1038.3,4799.608,2978.908,767.953,6171.984,5786.321,3621.532,10148.086,1872,2934.04,11605.432,2094.095,1481.298,28.54,1702.078,2475.574,1781.751,6689.784,37,559.898,4488.113,2821.435,4635.785,2067.327,4715.364,152.092,444.759,130.186,73.409
"7871",2019-11-24,23,7871,973.887,4686.704,2921.616,758.758,5918.027,5575.667,3398.645,9833.95,1815,2787.397,11072.561,1977.449,1413.022,26.722,1650.419,2293.374,1705.502,6358.472,45,539.147,4251.261,2654.669,4392.542,1957.318,4475.938,141.046,417.094,119.976,69.824
"7872",2019-11-24,24,7872,913.253,4589.947,2839.982,750.87,5691.712,5346.412,3204.357,9416.311,1768,2669.314,10626.781,1878.278,1341.47,26.26,1582.035,2126.391,1619.35,6144.399,38,544.347,3952.922,2524.945,4204.772,1926.476,4234.034,130.313,397.601,113.381,66.137
"7873",2019-11-25,1,7873,866.884,4547.609,2788.24,734.813,5543.08,5280.29,3082.819,9049.456,1737,2578.815,10379.733,1829.878,1300.794,25.267,1549.447,2009.024,1583.361,5966.317,37,529.098,3813.865,2393.689,4082.157,1876.272,4041.942,122.613,392.387,106.841,63.195
"7874",2019-11-25,2,7874,843.318,4562.088,2741.27,743.042,5471.257,5185.079,3024.863,8785.599,1704,2543.009,10370.988,1811.314,1279.309,25.752,1553.902,1954.065,1555.98,5876.869,38,525.133,3713.268,2353.781,4005.192,1838.615,3925.092,119.528,396.793,103.284,62.036
"7875",2019-11-25,3,7875,832.212,4598.52,2718.505,743.879,5448.017,5201.02,3023.547,8706.218,1698,2533.329,10517.562,1823.231,1275.405,25.754,1558.15,1938.292,1546.019,5796.796,36,493.561,3669.582,2356.392,3954.606,1782.423,3878.645,118.237,407.91,101.42,61.545
"7876",2019-11-25,4,7876,844.659,4661.846,2799.622,752.699,5448.089,5249.152,3078.697,8595.691,1703,2551.729,10775.692,1866.485,1281.6,26.792,1600.399,1941.569,1559.904,5800.694,34,513.818,3663.025,2379.449,3990.629,1801.557,3892.625,118.681,427.876,101.825,62.34
"7877",2019-11-25,5,7877,852.964,4799.695,2838.227,770.398,5568.657,5347.225,3236.018,8666.893,1745,2639.606,11424.132,1952.013,1306.237,28.871,1623.976,2014.928,1601.016,5963.166,32,524.865,3836.019,2526.516,4094.408,1836.843,4000.397,121.799,461.838,104.638,65.852
"7878",2019-11-25,6,7878,922.553,5059.288,2978.998,800.767,5918.018,5613.364,3551.987,8980.325,1874,2832.013,12426.113,2132.066,1371.955,30.881,1768.969,2175.012,1749.528,6338.423,39,534.633,4154.217,2789.608,4425.724,2000.868,4271.45,131.047,513.359,113.599,71.981
"7879",2019-11-25,7,7879,1023.872,5421.442,3228.774,855.242,6478.148,6058.045,3969.018,9719.485,2050,3113.262,13786.347,2385.571,1488.669,35.483,1923.778,2437.538,1923.254,6947.126,46,593.963,4611.894,3179.226,4953.18,2126.181,4683.879,145.873,560.183,127.96,78.25
"7880",2019-11-25,8,7880,1040.27,5591.252,3387.631,880.188,6810.891,6244.36,4058.901,10723.107,2160,3227.99,14115.758,2425.421,1567.372,37.595,1962.324,2521.902,1988.147,7330.974,51,634.786,4865.59,3346.434,5206.043,2366.221,4906.137,156.638,557.125,136.26,79.901
"7881",2019-11-25,9,7881,951.45,5415.34,3340.74,873.324,6749.346,6125.884,3832.898,11197.034,2162,3197.181,13216.745,2247.598,1576.931,34.971,1874.852,2433.965,1945.523,7385.274,52,638.341,4798.205,3250.498,5133.663,2296.512,4830.86,160.681,496.934,136.967,73.289
"7882",2019-11-25,10,7882,864.434,5061.245,3281.401,839.543,6612.807,5914.741,3541.057,11414.918,2132,3112.171,12094.066,2050.126,1582.747,31.412,1714.232,2266.753,1912.984,7403.517,47,637.636,4638.45,3057.411,5030.895,2296.025,4702.688,161.223,421.588,135.553,64.475
"7883",2019-11-25,11,7883,797.398,4751.62,3225.007,775.81,6474.845,5781.019,3343.609,11483.785,2092,3069.061,11384.405,1921.057,1576.705,29.387,1544.477,2167.916,1882.983,7404.018,51,588.509,4513.677,2950.888,4948.263,2272.157,4580.289,157.653,370.176,134.747,60.719
"7884",2019-11-25,12,7884,760.891,4491.778,3240.986,715.991,6388.336,5596.535,3223.15,11476.769,2047,3009.174,10898.683,1838.949,1548.254,27.285,1436.899,2110.108,1852.584,7284.825,47,569.639,4454.814,2851.575,4879.969,2248.444,4465.417,155.314,339.906,134.464,59.195
"7885",2019-11-25,13,7885,743.978,4336.3,3247.268,673.394,6231.636,5469.13,3155.344,11312.492,2017,2942.211,10564.518,1781.204,1528.403,26.791,1359.26,2092.908,1818.202,7214.21,48,548.044,4406.215,2809.706,4756.778,2226.544,4446.072,153.476,321.557,131.791,58.113
"7886",2019-11-25,14,7886,763.909,4199.384,3124.757,652.563,6161.658,5354.232,3134.456,11109.792,1992,2904.935,10346.023,1758.336,1528.541,25.764,1320.158,2140.893,1785.963,7118.704,41,539.242,4352.188,2790.667,4694.988,2206.715,4540.884,155.107,314.829,130.424,60.191
"7887",2019-11-25,15,7887,812.809,4109.327,3085.124,640.471,6071.969,5255.6,3136.589,11050.173,1949,2859.518,10203.183,1762.242,1499.227,25.274,1252.287,2205.07,1768.417,7029.544,45,533.859,4308.528,2792.424,4597.114,2148.312,4613.004,155.413,316.55,125.741,64.571
"7888",2019-11-25,16,7888,906.119,4096.53,3034.411,624.139,6053.566,5280.576,3207.565,10903.278,1919,2817.993,10364.048,1818.871,1495.181,26.306,1260.728,2324.269,1757.653,6907.697,42,530.602,4311.903,2804.644,4579.533,2104.149,4746.046,157.818,334.062,125.668,73.866
"7889",2019-11-25,17,7889,1010.373,4158.063,3085.154,638.847,6085.555,5408.311,3385.228,10906.195,1925,2820.967,10926.061,1949.241,1513.574,27.766,1291.116,2536.782,1828.594,7027.801,41,536.387,4490.824,2949.264,4738.175,2120.574,4986.648,167.333,371.546,131.29,79.794
"7890",2019-11-25,18,7890,1112.949,4456.337,3179.038,673.981,6410.325,5814.426,3681.533,11335.155,2019,2995.246,11895.027,2155.375,1589.235,30.402,1431.973,2758.496,1953.199,7388.076,42,564.832,4819.271,3112.487,5035.119,2170.129,5267.332,178.241,429.324,142.826,84.882
"7891",2019-11-25,19,7891,1131.694,4633.269,3258.03,707.333,6509.23,5952.973,3749.823,11662.893,2068,3075.936,12168.823,2207.3,1562.777,30.873,1538.642,2766.515,1967.16,7440.697,48,582.407,4830.876,3076.556,5030.028,2310.98,5241.529,177.608,447.341,144.607,83.993
"7892",2019-11-25,20,7892,1115.403,4715.291,3199.588,723.061,6532.685,5943.865,3768.35,11488.376,2050,3055.884,12180.395,2210.17,1570.556,30.872,1607.215,2739.881,1944.73,7380.078,44,596.931,4778.146,2999.667,5005.112,2246.798,5184.88,174.078,456.106,143.672,83.246
"7893",2019-11-25,21,7893,1093.934,4741.219,3153.445,733.163,6491.488,5895.856,3703.925,11310.133,2020,2991.158,12113.225,2173.22,1528.907,29.375,1611.529,2660.872,1918.843,7241.977,43,587.984,4664.188,2905.81,4901.674,2243.427,5079.225,168.537,453.8,141.479,81.211
"7894",2019-11-25,22,7894,1046.162,4651.457,3059.231,737.958,6289.207,5706.839,3578.549,11000.239,1943,2869.314,11760.144,2091.749,1480.079,28.894,1592.132,2517.268,1841.606,6992.274,40,567.635,4433.49,2774.629,4707.113,2178.999,4873.637,160.319,435.741,135.192,78.084
"7895",2019-11-25,23,7895,969.229,4546.842,2989.955,729.805,5969.659,5499.4,3356.154,10576.146,1847,2710.327,11182.779,1974.694,1409.754,27.256,1506.527,2305.008,1732.908,6593.366,41,543.523,4173.205,2637.076,4434.848,2032.319,4577.282,147.188,404.766,124.397,72.716
"7896",2019-11-25,24,7896,886.593,4479.211,2870.293,720.756,5612.005,5231.161,3163.659,9955.686,1749,2569.491,10726.919,1865.395,1311.254,25.746,1422.065,2116.245,1646.581,6195.448,38,517.231,3890.264,2472.03,4215.006,1946.104,4280.644,133.517,381.29,114.459,68.135
"7897",2019-11-26,1,7897,810.99,4442.264,2747.938,715.076,5395.417,5156.788,3021.934,9435.102,1686,2470.835,10483.609,1802.668,1229.943,25.254,1410.524,1988.117,1598.952,5986.211,34,505.673,3722.676,2346.434,4062.131,1901.387,4098.934,123.806,368.844,107.987,64.771
"7898",2019-11-26,2,7898,828.035,4475.105,2697.255,715.438,5299.032,5096.034,2963.533,9092.146,1655,2421.247,10415.144,1783.98,1216.81,25.724,1429.191,1928.408,1576.574,5849.012,33,496.438,3616.893,2314.728,4029.678,1860.457,3933.533,119.877,364.99,105.993,63.171
"7899",2019-11-26,3,7899,821.29,4528.073,2707.338,718.085,5302.148,5069.038,2973.817,8879.996,1642,2387.53,10518.162,1793.792,1214.388,25.293,1428.427,1914.871,1585.117,5724.49,35,486.919,3574.092,2259.176,4015.58,1849.187,3892.983,118.447,370.498,105.055,62.442
"7900",2019-11-26,4,7900,824.775,4621.464,2699.113,732.061,5354.714,5203.226,3028.637,8818.981,1645,2403.946,10749.865,1818.575,1214.328,25.741,1462.101,1924.339,1591.533,5724.241,35,488.032,3619.623,2286.877,4065.486,1861.867,3884.367,118.434,381.131,105.856,62.866
"7901",2019-11-26,5,7901,848.155,4783.416,2734.166,754.768,5502.203,5341.888,3179.671,8828.992,1690,2493.368,11235.875,1895.996,1232.865,27.257,1501.853,1991.985,1654.834,5840.854,35,508.336,3759.506,2422.788,4184.902,1888.177,3979.085,122.126,410.241,108.672,65.067
"7902",2019-11-26,6,7902,907.049,5011.231,2909.569,789.26,5890.38,5654.39,3493.325,9099.226,1794,2677.657,12155.941,2054.658,1318.878,29.887,1602.744,2160.334,1781.925,6174.068,38,519.345,4067.368,2693.844,4531.769,2029.647,4243.101,131.194,455.52,117.977,71.125
"7903",2019-11-26,7,7903,1006.043,5420.003,3181.772,850.53,6387.452,6192.053,3921.449,9759.15,1986,2958.356,13417.369,2290.738,1436.39,33.456,1766.005,2435.862,1953.965,6721.556,45,579.984,4515.713,3110.521,5073.573,2166.637,4646.037,146.018,504.691,132.204,78.012
"7904",2019-11-26,8,7904,1020.339,5606.774,3292.991,871.496,6715.954,6336.196,4012.861,10777.283,2081,3089.931,13724.873,2319.339,1502.088,35.281,1814.702,2498.506,2024.308,7111.846,47,607.266,4745.963,3259.011,5279.73,2409.964,4832.471,157.808,506.464,140.229,78.763
"7905",2019-11-26,9,7905,936.698,5461.75,3328.113,875.92,6568.675,6199.123,3812.155,11170.314,2081,3065.581,12755.371,2159.015,1514.035,33.306,1713.286,2416.605,1986.024,7182.051,48,611.154,4686.768,3143.191,5210.26,2337.987,4811.901,160.575,456.979,138.739,71.921
"7906",2019-11-26,10,7906,840.394,5121.852,3299.574,838.015,6507.029,5890.526,3518.608,11285.327,2047,3023.663,11678.326,1975.288,1500.892,30.941,1592.427,2245.856,1918.363,7125.648,49,598.122,4523.401,3017.912,4988.646,2306.646,4645.293,157.816,394.915,135.669,62.608
"7907",2019-11-26,11,7907,773.377,4780.992,3251.497,774.557,6320.781,5669.763,3314.759,11286.168,2012,2964.924,10979.269,1859.194,1494.006,28.059,1481.567,2128.428,1871.407,7093.856,46,587.497,4416.358,2876.411,4852.87,2266.639,4516.442,155.891,351.611,129.891,59.522
"7908",2019-11-26,12,7908,738.218,4481.275,3208.13,715.875,6164.84,5488.96,3196.602,11256.678,1980,2894.691,10637.506,1776.761,1484.619,26.745,1402.279,2051.943,1829.341,7004.698,44,574.881,4352.385,2786.9,4718.18,2207.438,4443.768,154.623,323.271,125.874,57.907
"7909",2019-11-26,13,7909,755.644,4282.788,3187.281,679.89,6055.207,5318.272,3133.19,11132.686,1961,2880.892,10290.486,1727.842,1474.05,25.761,1414.774,2032.423,1781.029,6968.468,47,551.146,4274.503,2746.2,4625.432,2183.395,4401.018,153.355,306.311,121.443,57.369
"7910",2019-11-26,14,7910,761.837,4183.01,3166.807,662.82,6028.6,5276.868,3097.39,11130.659,1962,2897.964,10146.285,1702.05,1459.084,25.757,1383.453,2070.231,1761.769,6928.192,40,534.463,4258.866,2724.617,4575.097,2149.998,4451.724,154.776,297.288,118.801,59.61
"7911",2019-11-26,15,7911,794.873,4126.777,3126.761,648.385,5956.835,5146.789,3110.674,11293.619,1945,2878.381,10200.706,1713.923,1444.646,25.251,1384.286,2159.634,1730.39,6835.233,44,523.157,4226.65,2744.639,4491.322,2101.307,4585.223,155.833,299.576,116.167,64.081
"7912",2019-11-26,16,7912,867.128,4117.499,3086.444,643.192,5945.539,5170.754,3181.068,11384.628,1920,2878.615,10372.262,1760.03,1443.773,25.256,1396.491,2291.768,1729.254,6741.202,40,512.491,4230.096,2770.758,4476.766,2052.743,4741.571,158.695,315.68,115.84,73.194
"7913",2019-11-26,17,7913,998.987,4173.013,3129.541,651.759,6013.453,5319.996,3354.394,11438.622,1941,2885.448,10777.097,1885.927,1478.502,27.277,1434.804,2493.93,1787.159,6852.971,44,516.914,4388.732,2855.786,4618.891,2087.826,4952.607,168.253,351.363,123.136,79.202
"7914",2019-11-26,18,7914,1072.259,4392.439,3168.302,681.38,6291.844,5580.691,3597.7,11814.62,2011,3029.552,11528.157,2049.402,1556.179,29.874,1527.23,2672.686,1886.807,7232.349,42,567.591,4685.115,3013.168,4832.047,2221.668,5204.556,177.087,394.074,133.517,83.603
"7915",2019-11-26,19,7915,1109.431,4477.174,3157.726,692.592,6322.304,5694.419,3623.785,11908.597,2013,3038.393,11560.895,2075.241,1541.237,28.888,1533.569,2681.042,1888.026,7266.802,42,576.287,4648.192,2922.207,4851.102,2212.772,5143.021,175.36,405.074,134.479,82.374
"7916",2019-11-26,20,7916,1092.306,4473.002,3243.256,691.752,6318.931,5656.979,3593.858,11638.638,1970,2998.483,11468.563,2055.286,1544.892,28.363,1558.427,2645.225,1877.428,7152.466,43,580.329,4559.572,2861.944,4796.973,2210.398,5062.611,170.865,404.796,134.522,80.912
"7917",2019-11-26,21,7917,1014.932,4457.77,3226.497,688.427,6228.828,5596.417,3504.512,11451.621,1934,2929.797,11267.329,2008.603,1500.935,27.698,1511.39,2567.293,1842.372,7032.279,49,564.931,4459.748,2739.47,4664.22,2136.088,4983.341,165.728,396.872,132.794,78.607
"7918",2019-11-26,22,7918,1022.23,4355.184,3173.555,677.104,5956.843,5443.732,3357.683,11084.612,1873,2841.851,10909.107,1927.839,1454.81,25.695,1472.465,2431.727,1759.645,6774.64,46,544.164,4253.975,2629.463,4493.069,2033.872,4744.012,158.025,378.002,126.511,75.082
"7919",2019-11-26,23,7919,952.48,4184.879,2992.806,661.45,5716.577,5210.639,3174.273,10619.601,1772,2689.517,10300.212,1827.657,1367.844,24.272,1398.001,2233.215,1658.272,6402.73,51,517.56,3996.335,2478.367,4242.156,1945.63,4467.297,146.109,349.886,116.632,70.636
"7920",2019-11-26,24,7920,885.325,4025.772,2941.938,631.677,5416.64,4954.606,2976.003,10006.486,1686,2528.087,9770.183,1712.483,1307.523,23.109,1310.294,2042.917,1566.55,6060.061,55,478.125,3751.296,2362.732,3990.54,1850.145,4169.464,132.072,322.905,105.673,65.876
"7921",2019-11-27,1,7921,837.22,3882.627,2875.459,608.871,5227.045,4819.377,2844.423,9400.932,1624,2425.552,9308.699,1657.428,1250.871,22.173,1224.798,1879.084,1509.117,5855.199,60,465.784,3575.292,2220.69,3859.166,1807.111,3946.305,122.964,306.646,100.627,62.859
"7922",2019-11-27,2,7922,801.875,3782.438,2765.743,605.756,5152.419,4736.18,2774.823,8973.949,1572,2346.865,9152.972,1623.143,1207.175,21.606,1166.071,1851.671,1482.351,5671.62,65,445.508,3476.89,2149.154,3771.158,1736.207,3811.131,117.301,298.493,97.255,61.776
"7923",2019-11-27,3,7923,806.543,3790.621,2718.498,627.256,5077.551,4682.652,2764.796,8676.011,1547,2303.053,9096.042,1625.136,1181.752,22.149,1166.103,1834.456,1474.137,5598.151,61,414.395,3417.821,2112.684,3768.404,1737.913,3748.37,115.688,298.4,96.797,60.999
"7924",2019-11-27,4,7924,806.635,3824.023,2673.409,626.545,5054.949,4703.013,2760.532,8532.449,1534,2275.493,9120.732,1631.792,1184.582,22.111,1165.01,1834.18,1478.145,5541.202,51,414.185,3443.962,2132.409,3770.034,1750.142,3745.879,115.68,305.148,98.226,60.818
"7925",2019-11-27,5,7925,825.275,3884.934,2760.282,614.35,5159.382,4808.921,2833.409,8453.867,1566,2310.277,9357.334,1668.683,1212.344,23.06,1193.812,1889.656,1521.013,5653.136,41,422.012,3530.921,2216.267,3867.994,1737.701,3818.412,118.118,320.058,100.359,62.973
"7926",2019-11-27,6,7926,869.318,4030.629,2881.425,620.354,5362.099,5040.02,3045.745,8689.023,1649,2437.343,9967.06,1769.86,1269.866,24.173,1206.297,2039.746,1627.467,5991.561,42,451.045,3762.971,2385.728,4148.13,1881.791,4052.379,126.368,344.309,109.075,68.143
"7927",2019-11-27,7,7927,972.651,4259.422,2969.536,637.055,5780.878,5371.782,3343.401,9313.553,1784,2637.639,10695.262,1921.928,1381.587,27.24,1329.941,2297.558,1776.628,6528.592,43,489.87,4131.412,2675.794,4611.875,2065.057,4448.615,140.51,370.15,123.277,74.242
"7928",2019-11-27,8,7928,1133.425,4420.071,3077.641,656.068,6029.263,5609.824,3490.073,10245.327,1891,2788.888,11139.043,1981.18,1463.712,29.351,1356.578,2455.294,1872.623,6868.074,40,524.799,4387.574,2862.6,4880.734,2190.273,4616.347,154.083,383.793,130.4,77.719
"7929",2019-11-27,9,7929,1020.402,4455.749,3162.43,661.213,6131.638,5660.55,3518.353,10896.107,1917,2839.46,11428.812,2045.984,1496.193,30.887,1349.883,2486.748,1909.07,7051.914,38,556.878,4491.785,2905.332,4955.239,2233.934,4856.532,161.359,392.843,133.482,78.865
"7930",2019-11-27,10,7930,1016.783,4429.706,3230.665,648.955,6145.093,5710.87,3515.018,11277.387,1938,2890.502,11528.042,2058.215,1502.334,31.346,1315.793,2482.641,1899.761,7179.471,38,556.963,4522.495,2958.933,4949.22,2246.367,4873.898,164.373,398.894,132.776,78.766
"7931",2019-11-27,11,7931,1006.099,4406.661,3280.727,633.875,6175.167,5688.055,3507.218,11525.94,1970,2880.826,11626.028,2057.621,1525.449,31.365,1302.252,2503.222,1901.899,7201.237,41,560.372,4548.093,2936.124,4930.843,2270.075,4911.296,166.113,398.317,130.437,78.636
"7932",2019-11-27,12,7932,1003.654,4322.777,3247.592,623.016,6089.639,5593.24,3435.627,11659.997,2004,2877.96,11558.594,2049.22,1526.23,30.852,1324.002,2504.324,1857.651,7188.509,42,550.855,4501.518,2907.766,4848.131,2267.442,4935.231,166.558,390.379,127.645,78.837
